index,middle,ring,pinky
674,710,805,374
675,709,806,374
675,708,806,374
675,709,806,373
674,708,807,373
674,710,804,376
674,709,803,375
676,709,805,373
673,709,807,372
675,711,802,376
676,709,805,374
675,708,808,372
674,708,808,372
674,709,807,373
675,711,803,377
675,709,805,373
674,707,808,373
673,708,808,375
674,709,805,374
675,709,805,374
674,709,806,374
675,710,805,374
675,709,805,374
674,710,805,374
674,709,806,374
675,709,806,374
675,709,805,374
674,709,805,374
674,709,805,373
675,709,806,374
674,709,806,373
675,709,805,374
674,708,806,374
674,709,806,374
675,709,806,374
675,709,806,374
674,708,805,374
674,708,806,373
674,709,806,374
674,709,807,374
675,710,803,375
675,708,807,372
,,,
681,683,806,374
680,682,807,374
681,682,806,375
682,683,804,376
680,684,805,375
680,683,804,376
681,682,807,372
682,683,804,375
681,684,803,376
681,682,808,372
682,683,803,376
681,682,806,374
680,682,806,374
680,682,808,372
681,684,804,376
681,683,808,374
681,682,808,372
680,682,806,373
681,683,806,374
680,683,805,374
681,683,806,374
680,683,805,374
681,683,806,374
680,682,807,374
681,682,806,375
681,682,806,374
681,683,806,374
681,682,805,374
680,683,807,374
681,683,806,375
681,683,806,373
681,683,805,374
681,683,806,374
681,683,807,374
681,682,805,374
681,684,805,374
681,682,805,374
681,682,806,374
681,682,805,374
681,683,806,374
681,683,805,374
682,683,805,374
681,683,806,374
681,682,805,374
680,684,802,377
683,684,804,375
682,684,803,376
682,685,800,379
683,684,802,376
682,681,809,372
677,678,816,367
678,683,808,372
678,683,806,373
683,684,806,375
683,682,805,373
677,682,807,374
678,682,808,371
684,686,797,381
677,679,814,367
681,684,804,370
682,684,802,378
682,685,802,377
680,680,809,371
680,683,805,373
682,684,804,377
682,683,805,374
681,682,806,373
681,683,806,374
679,683,806,374
680,683,806,374
681,683,806,374
681,683,805,374
680,682,806,373
681,682,806,375
680,683,806,374
681,683,805,374
680,683,806,374
681,683,806,374
681,682,806,374
681,683,806,374
681,683,804,374
680,682,806,375
681,683,805,374
681,683,806,374
680,682,806,374
680,683,807,374
681,683,805,374
681,682,806,373
680,683,806,374
681,684,805,374
681,682,806,374
681,683,807,373
