index,middle,ring,pinky
699,353,754,383
700,353,754,384
700,352,754,384
,,,,
702,351,752,381
700,352,751,386
700,353,748,384
702,352,749,384
702,352,750,384
699,351,752,382
703,353,746,386
703,353,749,385
701,352,750,383
701,352,748,385
701,353,747,385
701,350,752,381
701,349,754,380
704,353,744,389
701,349,753,380
700,352,751,382
701,353,748,384
701,351,749,384
701,353,747,385
702,354,746,387
699,350,752,381
700,351,751,381
701,351,750,382
701,352,747,384
701,352,749,384
699,352,750,382
701,355,744,387
702,354,743,387
700,349,755,379
700,349,754,379
702,355,743,389
702,353,749,383
703,351,749,384
702,349,751,382
701,355,747,387
701,355,745,387
702,349,748,382
702,351,751,382
699,351,752,381
703,353,744,389
701,352,749,383
701,352,749,383
701,353,748,384
701,352,749,384
701,352,749,384
701,353,749,384
701,352,750,384
701,352,749,384
701,352,749,384
701,352,749,384
701,352,748,384
701,352,748,384
701,352,748,384
701,352,748,384
701,352,749,385
701,352,749,384
701,352,749,384
702,352,748,384
701,352,749,384
701,352,748,384
702,351,749,384
701,352,749,384
701,351,748,385
701,352,749,385
701,352,748,385
701,352,748,384
701,352,749,384
701,352,748,384
702,352,749,384
701,352,749,384
701,352,749,384
701,352,748,384
701,352,749,384
702,352,749,384
702,352,749,384
702,352,749,385
702,352,749,385
702,352,749,384
702,351,748,384
701,352,748,384
702,352,748,384
701,352,748,384
701,352,749,384
701,351,748,384
701,352,749,384
701,352,748,384
702,352,749,384
701,352,749,384
702,352,749,384
701,352,749,385
701,352,749,384
701,352,749,384
701,352,749,385
700,351,750,383
701,352,749,384
703,352,748,385
703,352,748,384
701,352,750,383
701,353,748,384
700,350,751,381
700,351,752,382
701,352,748,385
702,353,748,385
702,353,746,386
701,349,753,381
700,354,746,386
704,355,741,389
703,353,743,389
702,353,750,384
702,353,748,385
701,352,751,383
701,351,750,383
701,350,750,383
700,352,751,382
702,353,747,386
702,352,748,384
701,351,751,383
701,351,749,384
701,352,750,384
701,350,751,379
700,350,755,380
703,354,744,389
704,354,743,388
700,350,754,380
699,351,753,380
703,351,749,384
700,350,755,379
699,351,753,383
701,354,746,386
703,355,743,389
701,348,753,379
700,350,754,379
700,353,747,385
703,355,743,389
704,354,752,385
702,352,748,385
702,352,750,384
702,352,749,384
702,353,748,383
701,352,748,384
701,352,748,384
702,352,749,384
701,352,748,385
702,353,748,384
702,352,749,385
702,352,748,385
701,352,749,384
701,352,749,384
701,352,749,384
701,352,748,385
702,353,749,384
702,352,749,384
701,352,749,384
701,352,748,384
701,352,749,384
701,352,749,385
701,352,749,384
701,352,748,384
701,352,748,384
701,352,749,384
702,352,748,384
701,352,748,384
701,352,747,384
701,352,748,383
701,352,748,384
701,352,749,384
701,352,748,384
701,351,749,384
701,352,749,384
701,352,748,384
702,352,748,384
701,352,748,384
701,352,748,384
701,352,749,384
702,351,748,384
702,352,748,385
701,352,748,384
701,352,748,384
701,352,749,384
701,352,748,384
701,352,747,384
701,352,748,384
701,352,748,384
702,352,748,384
702,352,747,384
701,351,749,385
701,352,748,384
703,351,747,383
701,350,752,381
701,354,748,385
702,353,746,386
703,352,747,386
701,350,751,382
701,350,749,383
700,353,749,382
701,354,745,386
703,353,745,386
703,350,750,382
702,355,742,389
703,355,742,390
,,,,
701,352,746,386
703,352,746,387
703,352,746,386
702,351,750,384
703,353,745,387
703,353,746,387
702,351,749,383
701,351,750,383
703,352,747,386
702,351,748,385
702,354,745,388
704,353,744,389
702,350,750,383
702,353,745,388
701,352,746,386
703,352,746,386
702,352,748,385
702,352,748,385
702,352,747,386
702,353,747,387
703,352,746,386
702,352,747,386
702,351,750,384
701,352,748,385
702,352,747,385
703,352,748,386
702,352,747,385
702,353,748,386
702,352,747,385
704,354,742,389
704,354,743,390
702,354,744,388
704,354,742,390
703,356,742,390
705,353,744,388
700,352,750,384
701,351,750,384
704,354,742,390
700,350,753,380
700,350,753,381
703,353,748,384
701,349,752,381
700,351,752,382
701,355,744,389
703,352,748,385
702,352,747,385
702,352,748,385
702,352,747,386
702,352,748,385
702,352,747,386
702,352,748,386
702,352,748,386
702,352,748,386
701,352,748,386
702,352,747,385
702,352,747,385
702,352,747,386
702,352,747,385
702,352,747,386
702,352,747,386
702,352,748,385
702,352,748,386
702,352,747,386
701,352,747,386
701,352,747,386
703,352,748,386
702,352,747,386
702,352,748,386
702,352,747,385
702,352,747,385
702,352,747,386
702,352,748,386
704,353,745,387
703,351,749,384
701,350,752,382
702,354,744,388
704,354,744,388
703,351,751,383
701,351,750,383
703,354,744,389
703,354,745,388
701,350,751,383
701,351,750,382
703,353,745,387
702,350,748,384
701,351,750,383
701,352,748,384
702,352,748,386
702,351,747,385
702,352,748,386
702,352,748,386
702,352,748,386
702,352,747,386
702,353,746,387
703,353,745,388
701,351,749,383
701,352,748,385
702,352,748,385
701,351,749,384
703,352,747,386
701,351,750,383
701,353,747,386
703,352,745,387
701,351,750,384
701,353,746,387
703,352,746,387
702,351,749,385
702,352,747,386
702,352,748,385
702,351,748,385
702,353,746,386
702,352,746,386
702,353,747,385
702,352,748,386
702,352,747,387
702,352,747,387
702,352,747,386
702,351,748,385
703,352,747,386
702,352,748,385
702,352,748,385
702,352,747,385
702,352,748,385
704,352,747,386
700,353,747,386
701,354,746,387
703,351,749,383
703,350,750,383
704,355,741,390
704,353,743,389
702,350,752,382
700,350,753,381
701,353,748,385
704,353,743,389
703,350,750,383
701,350,753,380
701,352,742,389
702,355,743,390
702,353,747,386
702,352,748,385
702,352,747,386
703,352,748,385
702,352,747,385
702,352,748,386
702,352,748,386
702,352,748,386
702,352,747,384
702,352,747,386
701,352,748,385
702,352,746,386
702,352,748,386
701,352,748,385
702,352,747,386
702,352,746,386
702,352,747,385
702,352,746,386
702,352,747,385
702,352,747,386
702,352,747,386
702,352,747,385
702,353,748,386
702,352,747,385
702,352,747,385
