index,middle,ring,pinky
704,674,784,784
703,674,785,784
701,674,784,784
703,675,783,782
703,674,781,785
704,673,784,783
704,672,787,781
702,673,787,780
702,674,784,783
704,674,781,784
704,674,783,782
703,671,787,779
703,672,787,777
702,674,783,781
703,673,785,777
703,673,786,777
702,674,783,779
703,674,784,778
703,671,789,773
701,671,789,773
702,671,790,772
706,676,780,780
706,675,780,780
703,671,788,771
704,676,779,779
705,677,779,778
704,673,788,768
702,675,781,775
702,676,781,773
705,672,785,770
705,672,790,764
702,676,783,771
706,675,780,773
704,674,785,768
702,674,784,768
704,674,784,767
704,674,785,766
702,673,784,766
703,673,785,767
703,673,785,765
703,673,784,765
703,673,784,764
703,674,784,764
703,674,784,764
703,673,784,763
703,674,784,762
704,674,785,762
703,674,784,761
702,674,784,761
704,674,784,760
703,674,784,760
704,673,784,760
703,674,785,759
703,674,785,760
704,673,785,760
703,674,785,759
704,673,785,759
704,674,784,759
703,675,784,758
702,674,785,757
704,674,782,761
702,672,787,756
702,673,785,758
705,674,784,759
702,674,784,757
704,674,784,757
702,672,787,755
704,674,783,759
705,674,782,760
703,673,784,757
703,674,783,758
705,674,783,760
703,672,787,756
703,673,786,756
704,674,784,756
703,673,786,757
703,673,784,758
703,674,784,758
703,673,784,758
704,674,785,757
703,673,785,757
704,673,784,757
703,673,785,757
703,674,785,758
704,673,784,757
703,673,784,757
702,674,784,757
703,674,784,757
704,673,784,758
703,673,784,757
703,673,784,757
703,674,784,758
703,674,785,758
703,674,784,757
703,673,784,758
703,671,787,755
705,675,781,761
704,673,783,758
702,672,787,754
701,673,787,755
703,674,783,757
706,674,783,759
705,673,786,757
702,673,788,754
701,672,789,754
702,675,784,759
704,672,786,756
703,672,785,757
701,674,785,757
705,674,781,759
703,674,784,758
703,673,785,757
706,676,779,762
704,672,786,755
703,671,788,754
701,675,782,758
704,677,778,763
705,674,782,759
704,671,788,754
701,671,788,754
706,675,779,763
706,676,780,762
702,670,789,753
702,677,781,761
705,672,783,760
704,669,789,752
701,672,788,752
703,673,783,758
704,673,785,757
703,673,784,757
703,673,784,757
703,674,784,758
703,674,784,758
703,673,784,757
704,673,783,758
704,673,784,757
703,673,783,758
702,673,784,758
703,673,784,757
703,673,784,757
703,673,784,757
704,674,784,758
704,673,784,758
703,673,784,757
703,673,784,758
704,674,784,758
703,673,785,757
703,673,784,758
703,673,784,759
703,674,783,758
703,673,784,758
703,673,784,757
704,673,784,756
702,674,784,757
704,673,784,758
702,672,787,755
703,675,782,758
704,674,782,760
704,672,785,756
702,674,785,757
704,674,782,759
703,673,786,757
701,673,786,756
703,674,785,756
704,675,783,759
703,674,782,760
703,673,786,756
702,673,785,757
,,,,
709,649,756,608
711,647,755,607
710,647,758,603
709,647,757,605
711,649,752,608
709,647,754,605
710,647,755,606
710,646,754,605
710,646,754,604
710,646,754,604
710,646,754,604
710,646,754,604
710,646,753,604
710,645,753,603
709,646,752,604
708,646,753,603
711,645,751,605
709,643,756,600
708,643,755,599
711,645,749,607
711,644,752,601
710,643,753,601
710,642,753,599
710,643,756,598
711,645,749,603
710,646,748,603
711,643,753,599
711,642,754,599
711,644,748,603
710,643,752,600
710,643,751,600
710,643,752,600
710,642,751,600
710,643,750,600
710,643,750,599
711,643,751,600
710,642,750,600
711,642,750,599
710,643,750,599
710,642,751,598
710,642,750,600
710,642,750,598
710,642,750,598
710,642,750,598
710,641,750,599
710,642,750,598
710,641,750,598
711,641,751,597
711,641,750,598
708,638,754,599
711,644,744,603
712,642,746,601
712,640,752,595
709,643,745,600
708,638,754,593
709,640,749,595
708,640,749,597
711,638,752,595
710,638,752,594
711,643,743,603
713,642,747,600
711,639,753,594
709,637,755,591
708,639,751,595
710,640,749,597
710,640,749,596
711,640,750,596
710,639,748,596
710,640,748,596
710,640,748,596
710,639,748,596
710,639,749,596
710,639,748,596
711,638,748,595
710,639,749,596
711,638,747,595
711,638,748,597
710,638,748,595
710,639,748,595
709,639,748,596
710,638,748,595
710,638,748,595
709,638,747,595
710,638,748,595
711,638,748,594
710,638,746,596
711,637,748,595
709,637,749,593
710,638,746,596
711,638,746,595
710,637,748,593
710,638,745,595
712,638,746,595
710,636,748,592
709,637,747,593
711,636,747,593
709,636,749,592
712,637,745,594
711,638,745,596
710,636,746,595
710,636,746,594
710,637,746,595
711,636,745,594
711,636,746,593
711,635,745,594
711,636,745,594
710,636,745,594
710,635,747,591
709,634,749,591
711,634,749,590
710,635,748,590
712,637,741,597
712,638,741,597
711,634,748,590
710,634,748,590
712,636,743,593
711,634,746,591
709,634,748,589
710,634,744,592
711,637,742,595
712,635,742,595
711,633,746,591
712,634,744,593
710,635,745,592
710,635,744,592
710,634,743,592
710,633,743,592
711,634,743,592
711,633,743,592
711,633,743,593
710,633,742,591
711,633,743,592
711,633,743,592
711,633,742,592
711,633,742,592
711,632,743,592
711,632,742,592
711,632,742,592
712,631,741,592
711,632,739,593
711,632,741,593
711,631,742,591
711,631,742,591
708,632,741,592
715,631,739,593
708,628,749,586
708,631,741,593
711,633,734,597
714,632,735,595
712,630,739,590
708,628,745,586
709,630,742,591
711,632,735,596
713,631,738,593
709,628,742,591
709,630,740,591
712,628,740,590
711,628,743,589
712,629,740,591
711,629,740,591
710,629,739,591
710,629,740,591
710,630,739,591
711,629,740,591
711,629,739,591
711,629,739,591
710,628,739,590
710,629,738,590
710,629,739,590
711,629,739,590
710,628,739,590
711,628,738,591
710,628,738,590
710,628,738,590
710,628,739,590
711,628,738,590
711,628,738,590
711,628,738,590
710,626,741,586
709,628,737,591
711,628,736,592
710,626,739,588
710,628,735,592
712,626,737,588
711,625,740,588
711,628,733,592
712,627,735,592
710,626,737,591
710,627,735,591
709,625,738,588
711,628,733,592
711,625,737,590
710,623,740,586
711,625,736,589
710,626,736,590
711,625,736,589
711,626,736,590
710,624,736,589
711,625,735,589
710,625,736,589
,,,,
708,695,777,781
711,694,778,782
710,692,782,777
708,691,782,776
707,693,782,777
708,694,780,780
707,693,781,779
711,692,784,777
708,691,784,775
707,693,783,776
707,694,781,778
709,693,780,779
709,693,781,778
709,692,780,779
709,693,781,779
710,692,781,779
709,692,781,779
709,692,781,779
709,693,781,779
709,693,781,779
709,693,781,779
709,693,781,779
709,693,781,779
710,693,781,780
710,693,780,778
709,693,779,779
709,694,781,779
708,693,780,779
710,694,781,779
709,693,781,779
709,693,780,779
709,693,780,780
709,693,780,780
710,693,781,779
708,693,780,778
709,693,781,780
709,694,780,779
710,693,780,779
709,693,780,779
709,693,781,779
709,693,780,780
709,692,780,780
709,693,780,780
708,694,780,779
710,693,780,779
708,693,780,778
706,693,782,778
709,693,779,780
709,694,780,779
707,689,787,775
709,696,777,785
710,691,781,774
706,692,782,777
708,695,777,783
709,695,776,783
709,689,784,776
708,690,785,775
711,696,775,781
711,695,775,784
706,692,783,777
708,695,777,782
710,696,774,786
712,693,779,780
709,691,784,777
706,694,779,781
709,693,780,780
709,693,781,780
709,693,780,780
709,693,781,780
710,692,780,781
710,693,779,780
709,693,780,780
709,693,780,780
709,693,780,780
709,693,780,780
709,694,779,780
710,694,778,782
708,692,782,778
708,694,778,782
710,694,778,782
709,692,782,778
708,692,782,779
708,693,781,780
708,693,780,781
709,692,781,779
708,692,782,779
709,694,779,782
710,693,780,780
708,693,781,779
708,693,782,779
708,694,778,781
710,694,777,783
710,692,780,781
707,692,782,779
708,695,779,781
710,695,775,784
711,694,779,782
708,693,781,779
707,693,780,780
710,692,780,781
710,692,780,780
709,695,778,781
710,695,776,783
709,693,780,780
709,693,779,780
709,692,779,780
709,693,779,780
709,693,779,780
709,693,780,781
709,693,779,780
709,693,780,781
709,693,780,781
709,693,780,781
709,692,780,780
709,693,780,781
709,693,779,781
709,693,780,780
709,693,779,780
709,694,780,780
709,693,780,781
709,693,780,781
709,693,780,780
710,692,779,780
709,693,780,781
709,694,779,781
709,693,779,781
709,693,780,781
709,693,780,780
709,693,779,780
708,693,779,781
709,693,780,781
709,693,780,782
709,693,780,781
709,693,780,781
709,693,779,781
709,693,778,781
709,693,779,781
709,692,780,780
708,692,779,780
709,693,780,780
709,693,780,780
708,692,780,780
709,692,779,781
713,692,779,781
711,692,777,783
707,694,779,781
708,695,778,782
707,690,784,776
707,693,782,778
709,693,780,781
709,695,775,785
712,693,778,782
706,691,784,776
707,693,779,780
710,695,775,785
709,695,775,784
710,691,781,779
709,694,777,782
709,693,780,781
709,693,779,781
709,693,779,782
710,692,780,781
709,693,780,780
709,693,779,781
708,692,779,781
709,693,779,781
709,693,779,780
709,693,779,781
710,693,779,781
709,692,779,781
708,692,781,778
710,693,777,783
710,692,779,781
708,693,780,780
710,693,778,783
708,693,780,779
710,694,776,783
710,693,780,780
708,692,781,778
707,694,779,781
710,693,779,780
708,691,782,778
710,694,777,783
710,692,780,781
709,690,779,781
708,691,782,778
709,690,781,777
709,695,775,784
710,695,775,784
708,691,784,778
708,691,782,776
711,694,777,783
709,692,780,781
708,691,782,778
707,692,781,779
709,695,776,783
710,693,778,781
709,693,780,781
709,693,779,781
709,693,779,780
,,,,
657,667,762,774
657,667,761,773
657,667,762,773
657,667,761,772
657,667,761,773
657,667,762,773
657,667,761,773
657,667,761,773
657,667,761,773
657,667,761,775
657,667,761,774
657,667,761,773
657,667,762,773
657,667,761,774
657,667,761,774
657,667,760,773
657,667,761,774
657,666,762,773
658,667,761,773
657,667,760,773
657,666,761,773
656,666,761,773
657,667,761,773
657,666,761,774
657,667,761,773
657,667,761,774
657,667,761,773
656,666,760,774
657,667,761,773
656,667,761,773
656,667,761,773
657,667,761,773
657,667,761,773
657,666,760,773
657,666,761,774
657,667,762,773
657,667,760,773
657,667,760,773
657,667,761,773
657,666,761,773
658,667,761,774
657,665,761,773
657,666,761,773
657,666,761,772
657,666,762,772
656,666,761,772
657,667,760,774
657,666,761,773
658,667,761,773
656,663,766,769
657,664,766,769
655,668,761,773
659,665,760,773
653,664,767,775
658,670,754,779
660,667,757,777
660,667,758,777
655,664,762,772
655,666,762,772
658,666,759,774
659,667,759,775
657,669,755,778
659,669,757,778
658,664,762,771
657,666,761,773
657,666,761,773
657,666,761,773
657,667,761,772
658,668,758,775
658,666,760,774
657,667,759,774
658,666,759,774
656,668,759,775
656,668,757,776
655,663,766,768
654,667,762,770
656,668,757,777
658,667,758,775
657,666,762,772
657,665,762,772
655,666,763,771
657,668,757,772
659,668,755,777
658,668,758,776
658,668,758,775
656,666,761,773
656,666,761,773
657,666,760,773
657,667,761,773
656,666,761,772
656,667,761,773
656,667,761,773
656,666,761,773
657,666,761,773
656,666,760,774
657,666,760,773
657,665,761,773
657,666,761,773
657,667,761,773
657,666,762,773
657,667,760,773
657,666,761,773
657,666,761,773
657,665,760,773
657,666,761,772
657,666,761,772
657,666,760,772
657,665,761,773
657,667,761,773
657,666,761,772
657,667,761,772
657,666,762,773
657,666,761,773
657,666,761,773
657,666,761,773
657,666,760,773
657,666,761,773
657,665,760,773
657,666,761,773
657,666,761,773
657,667,759,773
656,666,761,772
657,666,760,773
656,665,760,773
657,665,761,773
657,666,760,773
657,666,761,772
656,666,761,772
657,666,760,773
657,666,761,773
657,666,760,772
657,666,760,773
657,666,760,772
657,666,761,773
657,666,762,773
657,664,762,772
657,666,762,772
657,666,761,773
657,666,760,773
657,666,760,771
657,666,762,772
657,665,762,772
657,666,761,772
660,665,760,773
660,666,759,773
654,667,760,773
656,668,759,774
659,666,760,772
659,665,763,770
657,668,756,776
661,667,757,776
658,664,764,770
655,663,768,767
654,666,762,772
660,668,755,774
659,667,759,773
656,663,767,766
654,665,764,769
658,667,761,773
657,666,759,773
657,666,760,773
656,665,764,770
658,666,761,773
656,665,763,771
656,665,763,771
657,665,760,772
656,666,761,772
659,667,757,775
658,663,763,770
654,663,767,767
655,666,761,774
660,669,754,774
657,668,757,776
657,668,758,775
657,666,761,772
658,666,759,775
657,668,759,774
657,667,759,774
656,664,764,769
658,666,761,773
657,666,761,772
657,666,761,772
657,666,762,771
658,666,760,772
658,666,761,772
657,666,761,773
658,666,760,772
657,666,760,772
658,666,761,772
657,666,760,772
658,666,761,772
658,667,760,772
658,666,760,773
658,666,760,772
657,666,761,772
658,666,761,772
658,666,761,772
658,665,760,772
657,666,760,773
658,666,760,772
,,,,
667,650,760,762
667,650,759,763
667,650,760,763
666,650,760,762
667,650,759,762
668,650,759,762
667,649,760,763
668,650,759,763
667,650,760,762
666,650,759,762
667,650,759,763
667,649,760,762
666,650,759,761
667,649,759,762
667,650,759,763
667,650,759,762
668,651,759,762
668,649,759,762
668,650,760,762
669,649,759,762
669,649,759,762
669,650,759,762
670,649,759,762
670,649,759,762
671,649,760,762
669,649,759,761
671,649,759,762
671,649,759,762
672,649,759,762
672,649,759,762
671,649,760,761
671,649,759,761
671,649,760,761
672,649,759,760
672,649,759,761
672,649,759,760
672,649,759,761
673,650,758,762
673,648,759,761
671,649,759,760
672,647,760,760
672,649,758,761
673,649,759,761
672,648,760,759
672,649,760,759
672,649,760,761
673,648,757,761
673,648,759,760
673,649,758,760
672,648,760,758
669,645,769,751
677,651,750,768
677,651,751,767
674,643,767,753
673,651,756,763
678,648,756,753
672,644,766,752
673,646,761,759
674,649,761,759
678,645,761,757
678,646,761,756
674,652,754,761
675,652,753,762
673,643,767,749
674,648,759,756
678,648,758,758
677,646,760,756
676,647,760,756
679,648,757,758
678,645,762,754
678,647,756,759
679,647,756,758
677,646,760,754
678,648,759,756
678,647,759,755
679,646,759,755
679,645,759,755
679,647,759,755
679,646,759,754
679,647,758,754
679,646,759,754
680,646,759,754
680,646,759,753
679,646,758,754
680,646,758,753
681,647,758,754
681,646,759,754
681,647,758,754
681,646,759,753
682,646,759,754
681,646,759,754
681,646,758,753
682,646,759,753
681,646,759,754
682,646,759,753
682,645,759,752
682,646,759,752
683,646,758,752
683,646,759,753
682,645,759,751
683,646,759,752
683,646,759,752
683,645,759,753
683,645,759,752
683,646,759,752
683,645,758,752
683,646,758,752
684,646,759,752
683,646,760,751
683,645,759,752
683,646,759,752
683,645,759,752
683,645,758,752
683,645,759,752
683,645,757,752
684,646,759,752
684,646,759,752
683,646,759,751
683,646,758,752
683,645,760,751
684,645,758,751
684,646,759,751
684,645,758,751
684,645,759,751
685,645,760,751
685,645,758,751
685,646,758,751
684,646,758,751
685,645,758,750
685,646,759,751
686,645,759,752
686,645,759,751
685,645,760,751
686,645,759,751
686,646,758,751
685,645,760,750
686,646,759,751
686,645,759,752
685,646,757,751
686,645,759,751
686,645,759,751
686,645,759,750
686,645,758,750
685,648,758,753
685,648,755,756
686,647,756,753
686,642,762,749
687,643,762,748
685,645,760,750
689,646,756,754
685,642,764,745
684,645,760,750
689,650,751,758
691,648,753,757
689,644,758,750
685,647,761,750
686,647,756,753
688,647,756,754
689,647,753,757
689,647,756,753
686,645,760,749
687,646,759,749
687,645,758,752
687,646,759,751
689,645,758,751
686,644,762,747
687,646,758,752
689,645,759,751
689,645,758,750
688,645,758,750
688,645,759,750
688,646,759,750
688,645,759,750
688,646,758,751
689,646,758,751
689,645,758,750
689,645,758,751
688,645,758,750
688,645,759,750
689,645,758,750
689,645,759,750
689,646,757,750
688,645,760,750
689,645,759,751
689,645,759,750
689,645,759,750
689,646,758,751
689,646,758,750
689,646,759,750
689,645,759,751
689,644,759,751
689,645,758,751
690,645,757,752
689,645,759,750
689,645,758,750
689,645,758,751
689,644,759,751
689,645,759,751
688,645,759,750
690,645,759,751
,,,,
694,645,758,749
695,645,758,749
695,645,757,749
696,645,757,749
694,645,757,748
695,645,757,749
695,645,756,749
695,645,757,749
695,645,758,749
696,645,757,749
695,645,757,749
694,645,758,748
695,645,757,749
695,645,757,749
695,645,757,749
695,644,757,750
695,645,757,749
694,645,757,749
695,645,758,749
695,645,757,749
695,645,756,748
694,645,758,749
695,645,757,749
695,645,757,749
695,645,757,749
695,645,757,748
695,645,757,749
696,645,757,749
695,644,756,749
695,645,757,749
696,647,755,752
696,647,753,752
695,643,759,747
694,645,757,747
693,645,758,748
695,642,761,744
692,645,760,748
695,646,755,751
696,645,754,751
696,645,756,749
697,644,757,750
693,645,759,747
694,645,758,748
697,646,755,752
696,646,755,751
695,645,757,750
696,644,758,749
695,644,757,748
694,645,756,749
694,645,757,749
695,645,758,749
694,644,758,747
694,645,757,749
696,644,759,748
697,645,755,751
694,643,760,746
695,646,756,750
697,645,756,745
693,642,762,744
694,647,754,750
694,647,754,752
694,642,762,744
693,640,761,742
697,649,750,755
696,647,752,753
694,644,760,747
693,647,755,749
696,648,751,754
698,645,753,752
695,645,757,749
694,645,757,749
695,645,757,749
695,645,757,749
694,645,756,749
695,645,756,749
694,645,758,749
694,644,757,749
695,646,757,748
694,645,757,749
695,644,757,749
695,644,758,748
696,645,757,750
694,645,757,749
695,645,756,749
695,645,757,749
695,645,757,749
696,645,758,748
695,645,757,749
695,645,757,749
695,645,757,749
695,645,757,749
694,645,757,749
695,645,757,748
695,645,757,748
695,645,757,749
694,645,757,749
694,645,757,749
694,645,757,748
695,645,757,749
695,646,756,749
695,645,758,748
695,646,757,749
695,645,758,748
695,645,756,749
695,645,757,749
694,645,756,749
694,645,757,749
695,645,757,749
695,645,757,749
695,645,757,749
694,645,757,749
695,645,757,749
695,645,757,748
694,645,758,748
695,645,757,749
695,645,756,749
695,645,757,749
694,644,757,749
695,645,757,749
695,645,757,749
695,645,757,749
695,645,757,749
695,645,757,749
695,645,758,749
693,645,757,748
695,648,754,752
697,647,753,751
696,645,758,748
692,644,759,746
694,647,754,750
696,648,753,752
697,646,760,746
695,644,759,747
694,645,757,749
695,645,757,749
695,646,755,751
693,644,760,746
696,647,753,751
696,646,757,750
694,646,757,749
695,646,756,749
696,645,755,750
695,645,758,748
695,645,757,749
695,645,757,748
697,647,755,751
694,646,756,750
695,645,758,748
691,642,764,742
699,647,752,753
698,646,755,752
693,645,760,747
694,646,756,750
694,643,761,746
695,644,760,746
693,644,761,746
694,647,752,750
697,648,750,755
693,642,767,741
690,646,761,746
694,648,753,750
694,646,756,750
698,647,753,752
695,645,757,749
694,645,758,749
695,645,757,749
695,645,757,749
695,646,757,749
695,645,757,748
695,646,757,749
694,645,757,748
695,644,758,749
695,645,757,749
694,646,757,749
695,645,757,747
694,645,757,748
695,645,758,748
695,645,757,749
694,646,758,748
695,645,757,749
695,646,757,748
696,646,758,749
695,645,757,748
695,645,758,748
696,646,757,749
695,645,757,749
694,645,757,749
695,645,758,748
694,645,758,749
695,646,758,749
694,645,758,748
695,646,757,749
694,646,757,749
694,645,757,748
695,646,756,748
695,645,758,748
694,645,757,748
695,645,758,749
695,645,757,749
695,645,757,749
,,,,
651,648,754,748
651,648,754,747
651,647,755,748
651,648,754,748
652,647,754,748
651,647,754,748
652,647,754,748
651,647,754,748
651,647,755,748
651,648,754,748
651,647,755,748
650,648,751,750
650,649,752,750
652,647,753,749
649,647,755,746
649,647,750,751
651,647,752,750
650,646,756,747
649,644,757,745
649,647,754,746
649,646,756,745
653,647,752,750
652,647,753,749
649,644,757,745
652,648,749,751
652,648,751,750
650,646,754,749
650,645,755,747
650,646,754,747
650,646,755,747
650,645,754,747
651,647,754,749
650,645,754,747
649,644,754,747
650,646,754,747
650,645,754,747
650,645,755,747
649,645,754,747
650,646,753,748
650,646,752,749
650,645,752,748
650,645,754,747
651,645,756,747
651,645,754,748
650,645,756,747
650,647,752,749
650,647,750,751
648,644,757,745
649,645,754,747
651,645,754,748
649,644,755,747
649,645,753,748
651,644,754,747
650,645,753,749
651,645,752,750
650,643,756,745
648,645,754,747
650,646,751,750
647,644,757,746
649,647,752,744
649,647,753,749
652,647,747,753
651,643,755,746
652,644,755,748
648,647,752,749
649,647,751,749
651,641,757,746
650,642,758,745
651,647,747,752
649,645,751,749
650,641,758,744
647,642,758,742
648,645,753,749
649,644,754,748
650,643,753,748
649,644,753,747
649,644,754,748
649,644,754,747
649,643,754,747
648,643,754,748
648,644,754,747
649,644,753,748
649,643,753,748
648,643,754,748
650,644,754,748
649,643,753,748
649,643,754,747
649,643,753,748
649,644,754,747
649,643,754,747
648,643,754,748
649,643,753,747
649,642,754,746
649,643,753,748
649,643,753,748
649,643,754,748
648,643,753,747
648,642,753,747
649,642,753,748
648,642,753,747
649,642,754,748
649,642,753,747
648,643,753,747
649,643,754,748
651,644,750,751
650,644,751,750
646,642,756,745
647,641,756,745
650,643,751,750
651,643,751,749
647,643,752,749
651,644,750,750
650,644,751,749
649,641,756,746
647,640,758,744
648,644,752,750
650,643,750,751
649,641,754,746
647,641,757,745
648,642,753,748
648,642,753,747
648,643,753,747
648,642,753,747
648,642,753,748
649,642,753,748
648,641,755,745
647,642,754,746
648,641,753,747
648,642,753,746
648,643,753,748
648,642,753,747
648,642,754,747
648,642,754,746
647,641,753,748
647,642,753,747
648,642,752,749
650,642,752,748
646,640,755,746
648,640,755,746
647,640,756,745
648,643,751,749
646,640,756,745
649,643,751,749
649,641,754,748
646,639,754,745
646,642,752,748
649,642,750,749
647,640,756,745
646,640,755,746
647,642,752,748
649,641,752,749
648,639,753,746
647,643,751,750
648,638,758,744
648,637,757,743
648,644,747,753
648,644,747,752
644,638,758,742
646,642,752,747
648,643,748,753
649,641,749,749
648,638,756,744
644,641,754,745
650,642,747,753
649,641,753,748
648,638,754,747
646,642,750,750
646,641,753,747
646,640,753,747
646,641,753,746
646,639,753,747
647,640,752,747
647,640,753,747
647,640,753,747
647,640,752,747
646,640,753,747
647,640,753,747
647,640,753,747
646,640,753,747
647,640,753,748
646,639,753,746
647,640,753,747
647,640,752,746
647,640,753,747
647,640,752,746
646,640,753,746
646,639,754,746
646,640,753,747
647,639,753,747
646,639,753,747
648,639,752,747
647,640,752,747
647,639,752,746
647,640,752,747
646,640,752,746
646,639,753,747
646,639,752,746
646,639,753,747
644,638,755,745
647,641,750,750
,,,,
636,593,744,719
637,596,738,724
638,595,741,725
636,594,741,721
637,593,742,720
635,596,739,722
635,595,743,720
636,595,740,720
635,594,741,720
636,595,740,720
636,595,741,721
636,595,741,721
636,594,742,720
636,594,740,721
634,595,741,720
636,594,741,721
635,594,741,720
634,594,743,720
635,595,741,721
636,594,741,720
636,594,742,721
636,594,742,720
636,595,741,720
636,594,741,721
636,595,742,720
635,595,741,720
635,595,741,721
636,595,741,721
636,594,742,720
636,594,742,720
635,594,741,720
635,594,742,720
637,595,741,721
636,595,740,721
636,594,741,721
636,593,743,719
635,594,743,719
636,594,742,720
635,594,742,720
636,595,740,722
636,594,741,721
635,594,743,719
635,594,743,719
637,595,740,721
636,593,743,720
636,596,740,723
636,595,738,722
635,594,744,718
635,593,743,718
636,595,740,721
635,594,741,720
636,594,741,720
636,594,742,720
636,595,740,721
636,594,741,721
636,594,741,721
636,595,741,721
636,594,741,721
635,594,741,720
636,595,741,721
636,595,742,721
636,594,741,721
636,594,741,721
635,594,741,721
636,594,740,721
636,595,741,721
635,596,738,722
635,596,738,723
636,593,743,718
636,592,746,717
638,597,736,725
637,595,741,722
635,592,746,716
633,592,745,716
635,596,739,723
638,595,739,722
636,592,745,718
635,594,742,720
634,596,740,720
637,593,742,722
637,593,743,718
635,595,741,721
636,594,741,721
636,595,741,721
635,596,738,723
638,596,738,724
637,595,740,720
636,592,745,717
636,595,740,721
636,596,738,724
638,594,739,722
637,595,737,723
635,593,744,719
637,597,738,723
636,597,738,723
637,593,742,719
635,595,741,720
638,595,739,723
636,593,743,718
636,594,741,722
636,595,740,721
636,594,741,721
636,595,741,721
635,594,742,721
636,594,742,720
636,595,742,721
636,595,741,721
636,595,741,721
636,594,741,721
636,594,741,720
636,595,741,721
636,595,741,721
637,595,741,721
636,595,740,720
635,594,741,720
637,594,741,721
636,594,742,721
636,594,740,721
636,595,741,721
636,595,741,720
635,594,743,720
635,595,741,721
636,594,741,719
636,595,741,720
636,594,741,720
636,595,741,721
637,595,740,721
636,595,741,720
635,595,740,721
637,595,739,723
635,594,744,719
635,594,742,720
637,594,741,721
635,594,743,718
635,595,740,721
637,595,741,721
635,593,742,718
636,595,739,723
637,596,738,723
635,594,744,717
638,595,738,722
635,593,744,719
636,595,739,723
638,595,740,723
636,595,741,721
635,595,741,720
636,595,741,721
635,595,742,721
636,594,740,720
636,595,741,721
636,595,741,720
635,595,742,721
636,595,741,720
636,594,742,720
636,595,741,719
635,595,742,720
636,594,742,720
636,595,741,721
636,595,742,721
635,594,741,721
635,596,737,724
637,597,736,726
634,592,747,717
634,593,745,717
635,597,739,722
638,597,736,725
634,592,746,716
633,593,746,716
639,596,737,724
637,597,736,725
634,595,741,720
638,598,736,725
639,596,737,725
636,592,743,717
634,592,747,715
636,595,741,721
636,595,742,720
636,594,741,720
637,596,738,724
637,595,739,722
636,596,737,724
637,597,737,724
634,593,745,717
634,594,744,718
638,596,738,723
637,596,738,723
634,595,742,719
636,597,738,723
637,596,738,722
637,594,742,720
635,593,744,718
636,595,739,721
636,596,737,724
636,595,741,720
637,594,741,720
635,594,742,720
636,594,741,721
636,594,741,720
635,595,741,720
636,595,741,720
,,,,
692,680,760,750
693,680,760,752
693,681,759,751
693,680,761,750
692,680,760,752
693,680,759,750
693,681,761,750
693,681,760,751
693,681,761,751
693,680,760,751
693,681,760,751
694,680,761,751
693,681,761,751
693,681,760,751
693,681,761,751
694,681,760,751
694,682,761,751
694,682,761,751
694,681,761,751
694,682,761,752
695,682,761,753
693,682,761,751
694,683,760,752
694,683,760,753
695,683,762,751
695,683,761,751
695,683,762,751
694,683,762,751
695,683,762,750
694,681,765,748
695,684,761,753
696,685,759,754
695,683,764,750
694,683,764,749
696,683,766,749
694,682,765,748
697,685,760,754
696,684,763,750
696,683,764,749
697,686,759,754
698,686,761,753
697,686,760,755
697,685,762,751
695,685,764,749
696,685,762,752
696,685,762,752
697,686,761,752
697,685,762,752
697,686,762,752
698,685,763,752
697,686,762,752
698,686,763,752
698,687,762,752
697,686,763,751
698,687,762,752
697,686,762,752
698,686,762,752
697,687,762,752
698,687,762,752
698,686,762,752
698,686,763,752
698,687,762,752
698,687,762,752
698,686,763,752
698,687,762,753
698,688,763,751
698,687,762,751
703,691,756,759
703,689,757,757
694,686,769,747
694,687,767,748
700,685,763,751
696,683,773,743
695,688,767,748
698,694,756,759
702,693,754,760
698,685,769,747
695,688,769,746
697,692,754,760
702,693,756,759
696,685,771,745
697,686,771,745
700,690,763,753
699,690,763,752
700,690,762,752
699,690,762,752
700,691,763,752
700,690,763,753
700,690,763,752
700,691,763,752
700,691,763,752
700,690,762,752
700,691,763,752
700,691,762,752
701,692,762,752
700,691,762,752
701,692,762,752
701,692,762,753
701,691,763,752
701,691,763,751
701,692,763,751
702,692,763,752
701,692,763,753
702,692,763,752
701,692,763,752
702,692,762,753
703,692,762,752
702,692,763,752
702,693,762,752
702,692,763,752
702,692,763,753
704,692,763,752
703,693,763,752
703,692,763,752
704,692,763,753
703,693,763,753
704,693,763,752
703,692,764,752
704,693,763,752
704,693,763,753
705,694,762,753
704,694,763,753
705,693,763,752
703,692,766,750
704,695,762,754
706,695,763,753
704,695,763,753
705,693,766,752
705,692,768,749
706,696,761,755
705,693,765,752
706,696,762,755
708,695,762,753
706,693,767,750
706,696,764,754
708,697,762,755
707,694,767,751
707,695,762,756
708,696,763,753
708,696,764,753
708,696,764,753
709,697,764,753
709,696,764,753
709,696,765,753
709,696,764,753
709,696,765,753
710,697,765,753
710,696,765,753
710,697,765,754
709,697,764,754
710,697,765,753
711,696,764,753
711,697,765,753
711,696,766,753
711,697,766,753
711,697,765,753
711,697,766,753
711,697,766,754
712,697,766,754
712,698,765,753
712,698,765,753
709,697,769,751
710,699,766,753
715,699,761,757
714,695,769,750
711,694,773,747
710,697,769,750
712,701,760,758
714,696,768,750
714,696,770,752
710,699,768,750
717,700,761,758
711,694,773,746
710,700,769,751
713,703,760,759
